5135	-157.55	384.37	40.79
5142	-153.43	384.40	38.13
5149	-152.36	388.05	34.58
5156	-149.52	387.46	30.41
5162	-145.43	388.10	27.03
5169	-144.99	392.36	22.73
5176	-141.48	391.77	20.03
5182	-137.46	391.19	15.20
5189	-136.35	395.46	12.38
5196	-133.47	395.48	8.93
5202	-129.93	394.89	6.96
5209	-129.38	397.33	5.55
5216	-127.04	397.34	3.51
5223	-124.62	397.36	3.64
5229	-122.88	400.41	1.57
5236	-122.28	399.20	1.60
5243	-118.12	399.22	-0.34
5249	-117.66	401.66	-3.92
5256	-116.49	400.45	-4.58
5263	-114.16	400.46	-6.62
5269	-113.05	403.51	-9.44
5276	-111.95	401.09	-11.54
5283	-109.01	401.11	-13.55
5289	-108.96	404.15	-12.83
5296	-108.27	402.33	-10.63
5303	-107.70	401.11	-11.32
5309	-107.62	404.15	-9.87
5316	-108.04	402.93	-5.58
5323	-106.74	401.72	-3.35
5330	-107.88	404.15	-1.97
5336	-108.98	401.71	0.86
5343	-106.52	401.11	1.71
5350	-108.26	404.14	3.05
5356	-107.03	402.32	3.84
5363	-104.03	401.73	3.28
5370	-104.68	405.38	1.80
5376	-102.90	403.57	1.17
5383	-99.32	403.59	-0.08
5390	-98.25	407.25	-3.62
5396	-96.57	404.82	-6.41
5403	-92.49	404.24	-9.80
5410	-91.95	409.11	-11.93
5416	-89.57	406.69	-12.53
5423	-85.42	406.11	-14.47
5430	-85.49	409.76	-16.63
5436	-83.66	406.12	-15.81
5443	-81.26	406.75	-16.41
5450	-81.30	411.00	-17.85
5457	-79.53	407.36	-18.48
5463	-76.54	406.77	-19.04
5470	-77.24	411.64	-21.96
5477	-76.59	408.60	-20.48
5483	-75.41	408.00	-21.14
5490	-76.64	411.64	-21.93
5497	-75.98	408.60	-20.45
5503	-74.74	408.00	-19.67
5510	-75.90	411.04	-19.01
5517	-77.64	408.59	-16.94
5524	-75.79	407.99	-16.12
5530	-77.53	411.02	-14.78
5537	-76.28	407.38	-13.27
5544	-75.19	408.00	-16.09
5550	-76.31	412.25	-14.71
5557	-75.66	408.60	-13.24
5564	-73.91	408.61	-14.58
5570	-73.92	411.65	-15.31
5577	-73.34	408.01	-15.27
5584	-72.18	408.62	-16.65
5590	-70.95	412.28	-16.59
